time,timestamp,recordtime,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy
2014-12-21 20:05:14.365,88,8.8,-0.07244873,0.03622437,-1.068619,-313.6984,-83.38617,78.20049,104.0054,107.3012,-2
2014-12-21 20:05:14.465,89,8.900001,-0.07244873,0.03622437,-1.050507,-312.9016,-82.97804,78.98653,104.0054,107.3012,-2
2014-12-21 20:05:14.564,90,9,-0.05433655,0.03622437,-1.068619,-312.7024,-82.97804,78.397,104.0054,107.3012,-2
2014-12-21 20:05:14.666,91,9.1,-0.07244873,0.03622437,-1.068619,-313.6984,-83.18211,78.397,104.0054,107.3012,-2
2014-12-21 20:05:14.765,92,9.2,-0.07244873,0.03622437,-1.068619,-313.3,-83.18211,78.59351,104.0054,107.3012,-2
2014-12-21 20:05:14.865,93,9.3,-0.07244873,0.01811218,-1.086731,-313.3,-83.18211,78.59351,104.0054,107.3012,-2
2014-12-21 20:05:14.965,94,9.400001,-0.05433655,0.03622437,-1.068619,-314.4952,-82.36584,78.59351,104.0054,107.3012,-2
2014-12-21 20:05:15.065,95,9.5,-0.05433655,0.03622437,-1.086731,-313.4992,-82.77397,78.79002,104.0054,107.3012,-2
2014-12-21 20:05:15.165,96,9.6,-0.07244873,0.03622437,-1.068619,-313.3,-82.77397,78.59351,104.0054,107.3012,-2
2014-12-21 20:05:15.265,97,9.7,-0.07244873,0.03622437,-1.068619,-313.6983,-83.38617,78.59351,104.0054,107.3012,-2
2014-12-21 20:05:15.365,98,9.8,-0.05433655,0.03622437,-1.050507,-313.6983,-83.38617,78.59351,104.0054,107.3012,-2
2014-12-21 20:05:15.465,99,9.900001,-0.07244873,0.01811218,-1.068619,-313.4991,-83.59023,78.98653,104.0054,107.3012,-2
2014-12-21 20:05:15.565,100,10,-0.07244873,0.01811218,-1.068619,-313.4991,-83.18211,78.79002,104.0054,107.3012,-2
2014-12-21 20:05:15.665,101,10.1,-0.07244873,0.03622437,-1.068619,-312.9015,-82.97804,78.98653,104.0054,107.3012,-2
2014-12-21 20:05:15.765,102,10.2,-0.07244873,0.03622437,-1.068619,-313.1006,-83.38617,78.79002,104.0054,107.3012,-2
2014-12-21 20:05:15.866,103,10.3,-0.07244873,0.03622437,-1.050507,-313.1006,-83.38617,78.79002,104.0054,107.3012,-2
