time,timestamp,recordtime,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy
2014-12-21 21:18:38.129,150,15,0.2897949,-0.1267853,-0.9056091,34.00696,9.875702,-13.60391,288.1791,291.4749,25
2014-12-21 21:18:38.233,151,15.1,0.3079071,-0.1086731,-0.9056091,34.00696,9.875702,-13.60391,288.1791,291.4749,25
2014-12-21 21:18:38.331,152,15.2,0.2897949,-0.1267853,-0.9056091,34.00696,9.875702,-13.60391,288.1791,291.4749,25
2014-12-21 21:18:38.483,153,15.3,0.3079071,-0.1267853,-0.8874969,-247.2361,85.23569,-362.8207,64.17911,67.47495,-2
2014-12-21 21:18:38.554,154,15.4,0.3079071,-0.1086731,-0.9056091,-248.251,85.03595,-362.0239,64.17911,67.47495,-2
2014-12-21 21:18:38.634,155,15.5,0.2897949,-0.1267853,-0.8874969,-248.251,84.63646,-362.2231,64.17911,67.47495,-2
2014-12-21 21:18:38.733,156,15.6,0.3079071,-0.1086731,-0.8874969,-248.251,84.63646,-362.2231,64.17911,67.47495,-2
2014-12-21 21:18:38.830,157,15.7,0.3079071,-0.1086731,-0.8874969,-248.251,84.63646,-362.2231,64.17911,67.47495,-2
2014-12-21 21:18:38.939,158,15.8,0.2897949,-0.1267853,-0.8874969,-246.6271,85.03595,-363.6176,64.17911,67.47495,-2
2014-12-21 21:18:39.040,159,15.9,0.3079071,-0.1086731,-0.8874969,-247.2361,85.2357,-362.6216,64.17911,67.47495,-2
2014-12-21 21:18:39.138,160,16,0.2716827,-0.1267853,-0.8693848,-247.6421,86.43419,-363.02,64.17911,67.47495,-2
2014-12-21 21:18:39.231,161,16.1,0.2897949,-0.1086731,-0.8874969,-247.6421,86.43419,-363.02,64.17911,67.47495,-2
2014-12-21 21:18:39.333,162,16.2,0.3079071,-0.1086731,-0.8874969,-247.6421,86.43419,-363.02,64.17911,67.47495,-2
2014-12-21 21:18:39.436,163,16.3,0.2897949,-0.1086731,-0.8874969,-246.8302,85.2357,-362.4224,64.17911,67.47495,-2
2014-12-21 21:18:39.541,164,16.4,0.3079071,-0.1267853,-0.8874969,-247.2361,85.63519,-363.4185,64.17911,67.47495,-2
2014-12-21 21:18:39.627,165,16.5,0.2897949,-0.1086731,-0.8874969,-247.0332,85.83495,-363.2193,64.17911,67.47495,-2
2014-12-21 21:18:39.733,166,16.6,0.3079071,-0.1086731,-0.8874969,-246.8302,85.63519,-363.2193,64.17911,67.47495,-2
2014-12-21 21:18:39.833,167,16.7,0.2897949,-0.1086731,-0.8874969,-246.8302,85.63519,-363.2193,64.17911,67.47495,-2
2014-12-21 21:18:39.936,168,16.8,0.3079071,-0.1086731,-0.8874969,-247.4391,85.43547,-362.4225,64.17911,67.47495,-2
2014-12-21 21:18:40.037,169,16.9,0.2897949,-0.1267853,-0.8874969,-247.6421,86.03471,-362.8209,64.17911,67.47495,-2
2014-12-21 21:18:40.141,170,17,0.3079071,-0.1086731,-0.8874969,-247.0331,85.03597,-362.821,64.17911,67.47495,-2
2014-12-21 21:18:40.235,171,17.1,0.3079071,-0.1086731,-0.9056091,-247.0331,84.63648,-362.4225,64.17911,67.47495,-2
2014-12-21 21:18:40.330,172,17.2,0.3079071,-0.1086731,-0.8874969,-247.0331,84.63648,-362.4225,64.17911,67.47495,-2
2014-12-21 21:18:40.441,173,17.3,0.2897949,-0.1086731,-0.8693848,-247.0332,85.83496,-361.825,64.17911,67.47495,-2
2014-12-21 21:18:40.555,174,17.4,0.3079071,-0.1086731,-0.8874969,-246.6272,85.03599,-362.6218,64.17911,67.47495,-2
2014-12-21 21:18:40.632,175,17.5,0.2897949,-0.1086731,-0.8874969,-246.8302,85.03599,-363.2194,64.17911,67.47495,-2
2014-12-21 21:18:40.734,176,17.6,0.2897949,-0.1086731,-0.9056091,-247.0332,85.03599,-363.4186,64.17911,67.47495,-2
2014-12-21 21:18:40.832,177,17.7,0.3079071,-0.1086731,-0.8874969,-247.0332,85.03599,-363.4186,64.17911,67.47495,-2
2014-12-21 21:18:40.931,178,17.8,0.3079071,-0.1086731,-0.8874969,-247.8451,85.63522,-362.6218,64.17911,67.47495,-2
2014-12-21 21:18:41.042,179,17.9,0.2897949,-0.1267853,-0.8693848,-246.6272,84.83622,-362.0242,64.17911,67.47495,-2
2014-12-21 21:18:41.136,180,18,0.2897949,-0.1086731,-0.8874969,-246.8302,85.2357,-362.4227,64.17911,67.47495,-2
2014-12-21 21:18:41.236,181,18.1,0.2897949,-0.1086731,-0.9056091,-247.2361,85.03596,-362.6219,64.17911,67.47495,-2
2014-12-21 21:18:41.333,182,18.2,0.3079071,-0.1267853,-0.9056091,-247.2361,85.03596,-362.6219,64.17911,67.47495,-2
2014-12-21 21:18:41.441,183,18.3,0.2897949,-0.1086731,-0.8874969,-246.8302,85.43546,-362.2234,64.17911,67.47495,-2
2014-12-21 21:18:41.537,184,18.4,0.3079071,-0.1267853,-0.8693848,-247.0332,85.43546,-362.4227,64.17911,67.47495,-2
2014-12-21 21:18:41.636,185,18.5,0.2535706,-0.05433655,-0.8693848,-246.4242,84.83622,-361.825,64.17911,67.47495,-2
2014-12-21 21:18:41.738,186,18.6,0.2535706,-0.09056091,-0.9599457,1.803574,18.09647,-7.330597,1.651754,4.947591,25
2014-12-21 21:18:41.833,187,18.7,0.3622437,-0.09056091,-0.9237213,2.209534,18.29622,-8.32666,1.651754,4.947591,25
2014-12-21 21:18:41.941,188,18.8,0.2173462,-0.1448975,-0.9599457,-0.2263031,16.89799,-8.32666,0.6517541,3.947591,25
2014-12-21 21:18:42.036,189,18.9,0.2354584,-0.1448975,-0.9237213,-1.850159,15.69952,-9.322693,0.6517541,3.947591,25
2014-12-21 21:18:42.139,190,19,0.2897949,-0.1448975,-0.8874969,0.3826599,15.10027,-10.51791,1.651754,4.947591,25
2014-12-21 21:18:42.238,191,19.1,0.2535706,-0.1811218,-0.8874969,1.397568,13.90179,-10.71719,1.651754,4.947591,25
2014-12-21 21:18:42.337,192,19.2,0.2897949,-0.1267853,-0.9056091,3.021423,12.70332,-12.1116,1.651754,4.947591,25
2014-12-21 21:18:42.441,193,19.3,0.3260193,-0.1086731,-0.8693848,4.036346,13.10281,-14.10367,1.651754,4.947591,25
2014-12-21 21:18:42.555,194,19.4,0.3079071,-0.1267853,-0.8874969,3.833313,12.90306,-12.90845,1.651754,4.947591,25
2014-12-21 21:18:42.633,195,19.5,0.2897949,-0.1448975,-0.8874969,4.239304,11.30509,-13.90448,1.651754,4.947591,25
2014-12-21 21:18:42.731,196,19.6,0.3079071,-0.1448975,-0.8874969,3.427353,11.70459,-14.10373,1.651754,4.947591,25
2014-12-21 21:18:42.836,197,19.7,0.3079071,-0.1267853,-0.8693848,1.397507,10.9056,-14.70132,1.651754,4.947591,25
2014-12-21 21:18:42.940,198,19.8,0.3622437,-0.1086731,-0.9418335,-4.692047,10.10661,-16.69339,1.651754,4.947591,25
2014-12-21 21:18:43.037,199,19.9,0.4890289,-0.1267853,-0.9056091,-13.62337,14.10155,-21.67358,1.651754,4.947591,25
