time,timestamp,recordtime,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy
2014-12-21 20:31:26.276,108,10.8,0.1086731,-0.05433655,-1.050507,32.73129,-19.02731,-49.63733,234.9963,238.2921,10
2014-12-21 20:31:26.381,109,10.9,0.1267853,-0.03622437,-1.068619,32.73129,-18.82325,-50.42336,234.9963,238.2921,10
2014-12-21 20:31:26.476,110,11,0.1086731,-0.05433655,-1.068619,33.52814,-18.82325,-49.63733,234.9963,238.2921,10
2014-12-21 20:31:26.577,111,11.1,0.1267853,-0.03622437,-1.068619,32.93051,-20.8639,-50.03034,234.9963,238.2921,10
2014-12-21 20:31:26.679,112,11.2,0.1267853,-0.05433655,-1.086731,32.1337,-21.47609,-50.03034,234.9963,238.2921,10
2014-12-21 20:31:26.775,113,11.3,0.1267853,-0.03622437,-1.068619,32.53207,-21.06796,-49.83383,234.9963,238.2921,10
2014-12-21 20:31:26.876,114,11.4,0.1086731,-0.05433655,-1.050507,33.12973,-20.8639,-49.24431,234.9963,238.2921,10
2014-12-21 20:31:26.976,115,11.5,0.1267853,-0.05433655,-1.068619,32.73129,-21.47609,-49.44082,234.9963,238.2921,10
2014-12-21 20:31:27.075,116,11.6,0.1086731,-0.03622437,-1.086731,32.53207,-21.88422,-50.03034,233.9963,237.2921,10
2014-12-21 20:31:27.176,117,11.7,0.1267853,-0.03622437,-1.050507,32.53207,-22.29235,-49.63733,233.9963,237.2921,10
2014-12-21 20:31:27.276,118,11.8,0.1086731,-0.03622437,-1.068619,32.53207,-21.88422,-49.63733,233.9963,237.2921,10
2014-12-21 20:31:27.376,119,11.9,0.1086731,-0.05433655,-1.068619,33.12973,-21.06796,-50.22685,233.9963,237.2921,10
2014-12-21 20:31:27.478,120,12,0.1267853,-0.03622437,-1.086731,33.32901,-21.27202,-50.81638,233.9963,237.2921,10
2014-12-21 20:31:27.579,121,12.1,0.1086731,-0.03622437,-1.050507,33.52817,-20.8639,-50.61987,233.9963,237.2921,10
2014-12-21 20:31:27.676,122,12.2,0.09056091,-0.01811218,-1.050507,33.32898,-21.47609,-49.83383,233.9963,237.2921,10
2014-12-21 20:31:27.776,123,12.3,0.1811218,-0.07244873,-1.068619,33.32901,-21.06796,-50.03034,233.9963,237.2921,10
2014-12-21 20:31:27.876,124,12.4,0.1267853,-0.03622437,-1.086731,33.32901,-20.2517,-49.63733,233.9963,237.2921,10
2014-12-21 20:31:27.975,125,12.5,0.1267853,-0.05433655,-1.068619,32.13373,-20.04763,-50.03034,233.9963,237.2921,10
2014-12-21 20:31:28.076,126,12.6,0.1267853,-0.03622437,-1.050507,32.1337,-20.04763,-50.03034,233.9963,237.2921,10
2014-12-21 20:31:28.177,127,12.7,0.1086731,-0.05433655,-1.068619,32.33286,-20.04763,-49.83383,233.9963,237.2921,10
2014-12-21 20:31:28.278,128,12.8,0.1086731,-0.05433655,-1.068619,33.12967,-20.65983,-50.22685,233.9963,237.2921,10
2014-12-21 20:31:28.377,129,12.9,0.1267853,-0.03622437,-1.068619,31.53595,-20.45577,-50.22685,233.9963,237.2921,10
2014-12-21 20:31:28.480,130,13,0.1448975,-0.05433655,-1.086731,31.13754,-21.27202,-50.22685,233.9963,237.2921,10
2014-12-21 20:31:28.578,131,13.1,0.1086731,-0.03622437,-1.068619,30.73914,-26.37365,-50.03034,233.9963,237.2921,10
2014-12-21 20:31:28.675,132,13.2,0.09056091,-0.05433655,-1.068619,31.13754,-28.82243,-49.63733,232.9963,236.2921,10
2014-12-21 20:31:28.776,133,13.3,0.1086731,-0.05433655,-1.086731,30.93832,-31.27121,-49.0478,230.9963,234.2921,10
2014-12-21 20:31:28.875,134,13.4,0.1448975,-0.1086731,-1.068619,29.74307,-31.8834,-48.85129,226.9963,230.2921,10
2014-12-21 20:31:28.976,135,13.5,0.01811218,0.1630096,-0.9599457,29.34467,-35.14844,-50.61987,223.9963,227.2921,10
2014-12-21 20:31:29.076,136,13.6,0.1448975,-0.4165802,-1.050507,27.55182,-40.25006,-53.5675,222.9963,226.2921,10
2014-12-21 20:31:29.176,137,13.7,0.1448975,0.03622437,-1.032394,21.17722,-46.98421,-56.31863,221.9963,225.2921,10
2014-12-21 20:31:29.276,138,13.8,-0.01811218,0.01811218,-1.122955,12.61133,-46.78014,-55.53259,218.9963,222.2921,10
2014-12-21 20:31:29.378,139,13.9,0.07244873,-0.01811218,-1.086731,6.037506,-41.88259,-54.74655,210.9963,214.2921,10
2014-12-21 20:31:29.478,140,14,0.1267853,-0.01811218,-1.104843,4.045471,-30.25088,-52.97797,200.9963,204.2921,10
2014-12-21 20:31:29.577,141,14.1,-0.01811218,-0.1811218,-1.050507,5.639099,-14.33382,-53.37099,190.9963,194.2921,10
2014-12-21 20:31:29.676,142,14.2,0.07244873,0.09056091,-1.068619,11.41608,-1.681789,-52.78146,185.9963,189.2921,10
2014-12-21 20:31:29.775,143,14.3,0.1448975,-0.05433655,-1.068619,13.60733,0.5629234,-53.37099,182.9963,186.2921,10
2014-12-21 20:31:29.875,144,14.4,0.1086731,0.01811218,-1.104843,12.61127,2.399509,-52.58496,183.9963,187.2921,10
2014-12-21 20:31:29.976,145,14.5,-0.1448975,0.05433655,-1.141068,12.61127,2.399509,-52.58496,183.9963,187.2921,10
2014-12-21 20:31:30.076,146,14.6,0.3260193,0.05433655,-0.9418335,12.61127,2.399509,-52.58496,183.9963,187.2921,10
2014-12-21 20:31:30.177,147,14.7,0.03622437,0.1448975,-1.068619,12.61127,2.399509,-52.58496,183.9963,187.2921,10
2014-12-21 20:31:30.279,148,14.8,-0.01811218,-0.05433655,-1.050507,12.61127,2.399509,-52.58496,183.9963,187.2921,10
2014-12-21 20:31:30.378,149,14.9,0.1630096,0.07244873,-1.086731,12.61127,2.399509,-52.58496,183.9963,187.2921,10
2014-12-21 20:31:30.477,150,15,0.09056091,-0.01811218,-1.068619,12.61127,2.399509,-52.58496,183.9963,187.2921,10
2014-12-21 20:31:30.576,151,15.1,0.1086731,-0.01811218,-1.086731,12.61127,2.399509,-52.58496,183.9963,187.2921,10
2014-12-21 20:31:30.675,152,15.2,0.1086731,-0.01811218,-1.050507,12.61127,2.399509,-52.58496,183.9963,187.2921,10
2014-12-21 20:31:30.777,153,15.3,0.09056091,0.05433655,-1.050507,-31.94946,-14.65204,31.15375,115.5713,118.8671,30
2014-12-21 20:31:30.876,154,15.4,-0.1448975,-0.01811218,-1.122955,-35.336,-14.24391,33.31535,114.5713,117.8671,30
2014-12-21 20:31:30.976,155,15.5,0.1267853,-0.01811218,-1.122955,-41.51138,-11.18293,35.67345,112.5713,115.8671,30
2014-12-21 20:31:31.076,156,15.6,-0.07244873,-0.01811218,-1.104843,-41.90982,-12.20326,37.63854,111.5713,114.8671,30
2014-12-21 20:31:31.178,157,15.7,0.01811218,0.01811218,-1.104843,-40.91379,-14.65204,39.60363,111.5713,114.8671,30
